date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:03:47	503/503	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c42-1f7%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/dashboard.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/dashboard.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/index.html)
11:03:48	2336/2336	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c42-920%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/dashboard-chart.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/dashboard-chart.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/index.html)
11:03:48	16041/16041	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c41-3ea9%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/demo.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/demo.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/index.html)
11:03:49	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%22596ab190-9226%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/font-awesome/css/font-awesome.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/font-awesome/css/font-awesome.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:49	57193/57193	---MCZ	200	added ('OK')	text/css	etag:W/%22596e8650-df69%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Ionicons/css/ionicons.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Ionicons/css/ionicons.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:49	16435/16435	---MCZ	200	added ('OK')	text/css	etag:W/%2259fe4a66-4033%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/themify-icons/themify-icons.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/themify-icons/themify-icons.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:50	49518/49518	---MCZ	200	added ('OK')	text/css	etag:W/%225a03ab5c-c16e%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/linea-icons/linea.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:51	15028/15028	---MCZ	200	added ('OK')	text/css	etag:W/%225994dd1e-3ab4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/glyphicons/glyphicon.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:52	37848/37848	---MCZ	200	added ('OK')	text/css	etag:W/%225a03ac7c-93d8%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/flag-icon/css/flag-icon.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/flag-icon/css/flag-icon.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:52	12958/12958	---MCZ	200	added ('OK')	text/css	etag:W/%225aa07cd8-329e%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/simple-line-icons-master/css/simple-line-icons.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/simple-line-icons-master/css/simple-line-icons.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:53	108810/108810	---MCZ	200	added ('OK')	text/css	etag:W/%225a03b81c-1a90a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/material-design-iconic-font/css/materialdesignicons.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/material-design-iconic-font/css/materialdesignicons.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:53	17969/17969	---MCZ	200	added ('OK')	text/css	etag:W/%225aa07578-4631%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/cryptocoins-master/webfont/cryptocoins.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:03:57	144877/144877	---MCZ	200	added ('OK')	text/css	etag:W/%225a9b06e2-235ed%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap/dist/css/bootstrap.min.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap/dist/css/bootstrap.min.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/transactions.html)
11:03:57	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:34:00%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/reports/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/transactions.html)
11:03:59	43677/43677	---M--	200	added ('OK')	image/png	etag:%22595a82fa-aa9d%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/boxed-bg.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/boxed-bg.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:04:02	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9b06e2-bf30%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap/dist/js/bootstrap.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/bootstrap/dist/js/bootstrap.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/transactions.html)
11:04:03	86663/86663	---MCZ	200	added ('OK')	application/javascript	etag:W/%22599f057c-15287%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery/dist/jquery.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery/dist/jquery.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/transactions.html)
11:04:03	4739/4739	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a0f2610-1283%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-slimscroll/jquery.slimscroll.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-slimscroll/jquery.slimscroll.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/transactions.html)
11:04:07	62647/62647	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a82ce-f4b7%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-sparkline/dist/jquery.sparkline.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/jquery-sparkline/dist/jquery.sparkline.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/market-capitalizations.html)
11:04:08	1220/1220	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c44-4c4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/market-capitalizations.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/market-capitalizations.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/market-capitalizations.html)
11:04:09	83268/83268	---MCZ	200	added ('OK')	application/javascript	etag:W/%225980b6c6-14544%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/DataTables-1.10.15/media/js/jquery.dataTables.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_plugins/DataTables-1.10.15/media/js/jquery.dataTables.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/market-capitalizations.html)
11:04:10	7428/7428	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c42-1d04%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/chartjs-int.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/chartjs-int.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/crypto-stats.html)
11:04:11	9686/9686	---MCZ	200	added ('OK')	text/css	etag:W/%225aa339de-25d6%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/FlipClock-master/compiled/flipclock.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/FlipClock-master/compiled/flipclock.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-distribution-countdown.html)
11:04:12	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:34:14%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/ico/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-distribution-countdown.html)
11:04:14	21122/21122	---MCZ	200	added ('OK')	application/javascript	etag:W/%225aa339de-5282%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/FlipClock-master/compiled/flipclock.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/FlipClock-master/compiled/flipclock.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-distribution-countdown.html)
11:04:15	235/235	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c42-eb%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/countdown.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/countdown.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-distribution-countdown.html)
11:04:15	140455/140455	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257a136a2-224a7%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/chart.js-master/Chart.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/chart.js-master/Chart.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/reports/crypto-stats.html)
11:04:15	149543/149543	---M--	200	added ('OK')	image/jpeg	etag:%225adde435-24827%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/bg-e.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/bg-e.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:04:16	479/479	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c46-1df%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/progress-animation.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/progress-animation.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-progress.html)
11:04:16	12301/12301	---MCZ	200	added ('OK')	text/css	etag:W/%2258dbeab0-300d%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Magnific-Popup-master/dist/magnific-popup.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Magnific-Popup-master/dist/magnific-popup.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:04:48	200876/200876	---M--	200	added ('OK')	image/jpeg	etag:%225a6250d4-310ac%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/4.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/4.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:04:52	216318/216318	---M--	200	added ('OK')	image/jpeg	etag:%225a6250a6-34cfe%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/6.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/6.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:04:52	221476/221476	---M--	200	added ('OK')	image/jpeg	etag:%225a6250c6-36124%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/5.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/5.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:04:54	3266/3266	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbeab0-cc2%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup-init.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:04:54	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258dbeab0-4ef8%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Magnific-Popup-master/dist/jquery.magnific-popup.min.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:04:56	3109/3109	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c44-c25%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/ico-filter.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/ico-filter.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-filter.html)
11:04:57	15196/15196	---MCZ	200	added ('OK')	text/css	etag:W/%22595a82ee-3b5c%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/select2/dist/css/select2.min.css	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/select2/dist/css/select2.min.css	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/currency-ex/exchange.html)
11:04:58	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:35:00%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/currency-ex/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/currency-ex/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/currency-ex/exchange.html)
11:05:05	352085/352085	---MCZ	200	added ('OK')	application/javascript	etag:W/%225aa83c96-55f55%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/mixitup-v3/dist/mixitup.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/mixitup-v3/dist/mixitup.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-filter.html)
11:05:06	168268/168268	---MCZ	200	added ('OK')	application/javascript	etag:W/%22597fa1b0-2914c%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/select2/dist/js/select2.full.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/select2/dist/js/select2.full.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/currency-ex/exchange.html)
11:05:06	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:35:09%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/members/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members.html)
11:05:12	567920/567920	---M--	200	added ('OK')	image/jpeg	etag:%225adde435-8aa70%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/login-register.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/login-register.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/css/master_style.css)
11:05:17	200865/200865	---M--	200	added ('OK')	image/jpeg	etag:%225a625108-310a1%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/1.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/gallery/thumb/1.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/ico/ico-details.html)
11:05:34	132576/132576	---M--	200	added ('OK')	image/jpeg	etag:%225adde51f-205e0%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/card/3.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/card/3.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members.html)
11:05:36	7722/7722	---M--	200	added ('OK')	image/jpeg	etag:%225a624b26-1e2a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/1.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/1.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:39	8310/8310	---M--	200	added ('OK')	image/jpeg	etag:%225a624b1c-2076%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/2.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/2.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:40	142174/142174	---M--	200	added ('OK')	image/jpeg	etag:%225adde51f-22b5e%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/card/4.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/card/4.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members.html)
11:05:41	9603/9603	---M--	200	added ('OK')	image/jpeg	etag:%225a624b02-2583%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/4.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/4.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:42	10703/10703	---M--	200	added ('OK')	image/jpeg	etag:%225a624af8-29cf%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/5.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/5.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:43	9578/9578	---M--	200	added ('OK')	image/jpeg	etag:%225a624aee-256a%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/6.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/6.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:44	9186/9186	---M--	200	added ('OK')	image/jpeg	etag:%225a624ae4-23e2%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/7.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/7.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:45	8908/8908	---M--	200	added ('OK')	image/jpeg	etag:%225a624ada-22cc%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/8.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/8.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:46	7334/7334	---M--	200	added ('OK')	image/jpeg	etag:%225a624ad2-1ca6%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/9.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/9.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:47	348/348	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c45-15c%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/member-list.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/member-list.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:47	11891/11891	---M--	200	added ('OK')	image/jpeg	etag:%225a624b10-2e73%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/avatar/3.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/avatar/3.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members-list.html)
11:05:48	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:35:50%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/tickers/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/tickers/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/tickers/tickers.html)
11:05:49	1492/1492	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c47-5d4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/web-ticker.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/web-ticker.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/tickers/tickers.html)
11:05:50	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:35:52%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/transactions/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/transactions/index.html	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/transactions/tables-transactions.html)
11:05:50	917/917	---M--	200	added ('OK')	image/png	etag:%225aa9aa6a-395%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/qrcode.png	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/qrcode.png	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/transactions/transaction-details.html)
11:05:51	300786/300786	---M--	200	added ('OK')	image/jpeg	etag:%225adde520-496f2%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/card/2.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/card/2.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members.html)
11:05:51	4497/4497	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258f54a1c-1191%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/countdown/countdown.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/countdown/countdown.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/transactions/counter-transactions.html)
11:05:52	236/236	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2028%20Sep%202018%2004:35:54%20GMT	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/index.html	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/pages/charts/index.cf.delayed	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/chartjs.html)
11:05:54	11031/11031	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c48-2b17%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/widget-charts2.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/widget-charts2.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/chartjs.html)
11:05:54	340180/340180	---M--	200	added ('OK')	image/jpeg	etag:%225adde522-530d4%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/images/card/1.jpg	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/images/card/1.jpg	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/members/members.html)
11:05:55	3314/3314	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a825e-cf2%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.resize.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.resize.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/flot.html)
11:05:57	6033/6033	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a825e-1791%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.categories.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.categories.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/flot.html)
11:05:57	23809/23809	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a825e-5d01%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.pie.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.pie.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/flot.html)
11:05:58	122971/122971	---MCZ	200	added ('OK')	application/javascript	etag:W/%22595a825e-1e05b%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/assets/vendor_components/Flot/jquery.flot.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/flot.html)
11:05:58	6407/6407	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b1e3c48-1907%22	http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/js/pages/widget-flot-charts.js	E:/Download%20Project/MoneyExchange/crypto-admin-templates.multipurposethemes.com/src3/js/pages/widget-flot-charts.js	(from http://sa:123@crypto-admin-templates.multipurposethemes.com/src3/pages/charts/flot.html)
